Commodity_ID,Policy_ID,CPL_ID,Country_Name,Subnational_Name,CommodityDomain_Name,PolicyDomain_Name,PolicyType_Name,PolicyMeasure_Name,Condition,IndividualPolicy_Name,Policy_Element,CommodityClass_Name,HS_Code,HS_Version,Description,Short_Description,Shared_Group_Code,Second_Generation_Specific,Start_Date,End_Date,Imposed_End_Date,Units,Value,Value_Text,Value_Type,Exemptions,Notes,Measure_Description,Link,Link_pdf,Source,Date_Of_Publication,Title_Of_Notice,Legal_Basis_Name,Benchmark_Tax,Benchmark_Product,Tax_Rate_Biofuel,Tax_Rate_Benchmark,Start_Date_Tax,Benchmark_Link,Benchmark_Link_pdf,Product_Original_HS,Product_Original_Name,Type_Of_Change_Name,Original_Dataset,CommodityDomain_Code,PolicyDomain_Code,country_code,Subnational_Code,PolicyType_Code,PolicyMeasure_Code,Condition_Code,IndividualPolicy_Code,Type_Of_Change_Code,Element_Code,CommodityClass_Code,Metadata_ID,MinAVTariffValue,maxavtariffvalue,CountAVTariff,CountNAVTariff
"2374","27676","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2001-01-01","2001-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","227","99","2","11","105","999","3.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","1"
"2374","29271","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2003-01-01","2003-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","227","99","2","11","105","999","3.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","1"
"2374","32774","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2007-01-01","2007-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Tariffs","2","1","227","99","2","11","105","999","1.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","3"
"2374","38402","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2013-01-01","2013-12-31","","","","","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Tariffs","2","1","227","99","2","11","105","999","6.0","8","6","POLICY_227_99_2_6_1_2_11_0","","","0","2"
"2374","33960","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2008-01-01","2008-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","227","99","2","11","105","999","3.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","3"
"2374","35077","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2009-01-01","2009-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","227","99","2","11","105","999","3.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","3"
"2374","40139","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2015-01-01","2015-12-31","","","","","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Tariffs","2","1","227","99","2","11","105","999","6.0","8","6","POLICY_227_99_2_6_1_2_11_0","","","0","2"
"2374","43176","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2016-01-01","2016-12-31","","","","","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Tariffs","2","1","227","99","2","11","105","999","6.0","8","6","POLICY_227_99_2_6_1_2_11_0","","","0","2"
"2374","26706","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2000-01-01","2000-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","227","99","2","11","105","999","3.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","1"
"2374","25687","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","1999-01-01","1999-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Decrease","WTO Tariffs","2","1","227","99","2","11","105","999","1.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","0"
"2374","23146","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","Final bound tariff ODC","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","1995-01-01","","","%","0","0","Bound","","","","http://tariffanalysis.wto.org/","","WTO Consolidated Tariff Schedule Database","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Tariffs","2","1","227","99","2","11","105","999","6.0","5","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","0"
"2374","36924","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2011-01-01","2011-12-31","","%","0","0","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","227","99","2","11","105","999","3.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","0","1","3"
"2374","31062","22835","South Africa","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2005-01-01","2005-12-31","","%","3.157894737","3.157894737","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Increase","WTO Tariffs","2","1","227","99","2","11","105","999","4.0","8","6","POLICY_227_99_2_6_1_2_11_0","0","10","19","1"
"2374","38002","22644","European Union","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2012-01-01","2012-12-31","","%","6.5","6.5","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","999000","99","2","11","105","999","3.0","8","6","POLICY_999000_99_2_6_1_2_11_0","6.5","6.5","2","0"
"2374","40339","22644","European Union","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2015-01-01","2015-12-31","","%","6.5","6.5","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","999000","99","2","11","105","999","3.0","8","6","POLICY_999000_99_2_6_1_2_11_0","6.5","6.5","2","0"
"2374","35191","22644","European Union","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2009-01-01","2009-12-31","","%","6.5","6.5","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","999000","99","2","11","105","999","3.0","8","6","POLICY_999000_99_2_6_1_2_11_0","6.5","6.5","4","0"
"2374","22598","21948","Nigeria","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","Final bound tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","1995-01-01","","","","","","Bound","","","","http://tariffanalysis.wto.org/","","WTO Consolidated Tariff Schedule Database","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Tariffs","2","1","182","99","2","11","105","999","6.0","4","6","POLICY_182_99_2_6_1_2_11_0","","","0","1"
"2374","23193","21948","Nigeria","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","1996-01-01","1996-12-31","","%","10","10","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","n.a.","WTO Tariffs","2","1","182","99","2","11","105","999","6.0","8","6","POLICY_182_99_2_6_1_2_11_0","10","10","1","0"
"2374","30333","22644","European Union","n.a.","Biofuels","Trade","Import measures","Import tariffs","n.a.","n.a.","MFN applied tariff","Biodiesel","382600","HS2012","Biodiesel and mixtures thereof, not containing or containing less than 70 % by weight of petroleum oils or oils obtained from bituminous minerals","Biodiesel and mixtures thereof, not containing or containing < 70 % by weight of petroleum oils or oils obtained from bituminous minerals","","","2004-01-01","2004-12-31","","%","6.5","6.5","Observed","","","","http://tariffanalysis.wto.org/","","WTO Integrated Database","","n.a.","n.a.","","","","","","","","","","Extension","WTO Tariffs","2","1","999000","99","2","11","105","999","3.0","8","6","POLICY_999000_99_2_6_1_2_11_0","6.5","6.5","2","0"
